line,text,uniqueID
717,directly into the formal dining area and,ep002
720,loulou I can see your chandelier oh yeah,ep002
723,for your nice dining table yes do need a,ep002
726,chandelier yeah I see this popcorn,ep002
729,ceiling too oh yeah it's definitely,ep002
732,something you can eventually change,ep002
735,later on Oh,ep002
738,Charlie's area he's the cooking man yeah,ep002
741,reiben yeah appliances old very old but,ep002
744,you do have a brand new microwave you,ep002
747,have a brand new dishwasher and the,ep002
750,cabinets have been recently replaced and,ep002
753,updated and it's not as big yeah it's,ep002
756,not big I wanted an open kitchen but it,ep002
759,does flow right into a breakfast area,ep002
762,you get the good view of the golf court,ep002
765,that you like charlie know you like that,ep002
768,right mm-hmm,ep002
771,the rain makes it so serene that's,ep002
774,beautiful for entertaining three view,ep002
777,put a golf course baby right it is a,ep002
780,great view I'm just concerned about,ep002
783,Chico he doesn't have a fence I'm pretty,ep002
786,sure you can't run out on the golf,ep002
789,course you're not you're not this is my,ep002
792,dream to live on a golf course today I,ep002
795,mean that's what I want to do we head,ep002
798,back in and see two bedrooms and a,ep002
801,shared bath then the master wood floors,ep002
804,no carpet and then I got a view of the,ep002
807,golf course again so not only do you,ep002
810,have one walk,ep002
813,I could deal with this this is a nice,ep002
816,size,ep002
819,I like it so let's see your walk-in,ep002
822,closet it's definitely more than I don't,ep002
825,share my closet you like thank you oh,ep002
828,you even got a ceiling fan in here okay,ep002
831,this is one of the bathrooms within one,ep002
834,yes so I get my own I don't have to,ep002
837,share with them,ep002
840,that's bad with me trust me oh this is,ep002
843,nice I like this really cool wow this is,ep002
846,a big shower yeah but there's no janitor,ep002
849,I think you guys want to check out the,ep002
852,other bathroom oh okay nice babe is not,ep002
855,a Roman tub though that's alright though,ep002
858,it's better than just a shower so you,ep002
861,know I'd like to take my bath okay I,ep002
864,[Music],ep002
867,like that is a ranch-style home single,ep002
870,level home that is on a golf course it's,ep002
873,a great space for entertaining guests we,ep002
876,had separate walk-in closets but it's,ep002
879,not the Mediterranean style that I was,ep002
882,looking for you know it needs some,ep002
885,updating yeah and I know you guys,ep002
888,weren't comfortable at the price of,ep002
891,three hundred and forty nine thousand I,ep002
894,definitely think that I can work on that,ep002
897,and getting it a lot lower okay in the,ep002
900,meantime Sophia's lined up another home,ep002
903,on a golf course what's that face one,ep002
906,this is not the exterior that I'm,ep002
909,looking for but I'm gonna give it a,ep002
912,chance,ep002
915,gonna give it a chance I'm gonna have a,ep002
918,fist and what would you live in a box of,ep002
921,soda please you got it Lulu and Charlie,ep002
924,are ready to start a family and are,ep002
927,looking to upgrade to a bigger home in,ep002
930,Coconut Creek Florida she's willing to,ep002
933,spend up to three hundred and fifty,ep002
936,thousand dollars but he'd prefer to stay,ep002
939,in the low 300s so far they've seen a,ep002
942,two-story new construction townhome with,ep002
945,a huge master closet her preference and,ep002
948,a single-story ranch on a golf course,ep002
951,his preference today they're seeing,ep002
954,another home in a golf community so we,ep002
957,are on a golf course again a sort of a,ep002
960,ranch-style home it's three bedrooms two,ep002
963,full baths two-car garage is wrong and,ep002
966,it's under your budget at three hundred,ep002
969,and five thousand what's that face what,ep002
972,it's not the exterior that I'm looking,ep002
975,for but I'm gonna give it a chance I'm,ep002
978,gonna give it a chance just letting you,ep002
981,know right now I'm liking that it's a,ep002
984,ranch you know Charlie I'm glad you like,ep002
987,it,ep002
990,so what do you think yeah you like it I,ep002
993,think it's pretty small it seems as,ep002
996,though it was a little bit smaller it's,ep002
999,actually not this is just a little bit,ep002
1002,"over 1,600 square feet okay I do like",ep002
1005,the open concept though it's really open,ep002
1008,and you can see all through the house I,ep002
1011,like that I do like that we are high,ep002
1014,ceiling and I like the winds have,ep002
1017,shutters and I do like that it's tile,ep002
1020,and no concrete and you actually get a,ep002
1023,great view of your golf course charlie,ep002
1026,yeah see that yes nice right that hole,ep002
1029,now this is what I'm talking about an,ep002
1032,open view kitchen where I don't have any,ep002
1035,walls covering up I like the countertops,ep002
1038,and the stainless-steel appliances and,ep002
1041,what I love about it is this iridescent,ep002
1044,backsplash I was looking for this and,ep002
1047,Charlie I can see you cooking in here,ep002
1050,watch your football game like it works,ep002
1053,Sophia I see the vision I'm eating it,ep002
1056,now it's coming all together that's,ep002
1059,talking about I can see it oh wow this,ep002
1062,is nice the pool Ana hot tub,ep002
1065,built-in grill area bar area so it's,ep002
1068,great for entertaining - yeah Chico,ep002
1071,actually adds a little place to roam,ep002
1074,here back inside they see two bedrooms,ep002
1077,and a bath then the master oh wow I love,ep002
1080,the double French doors here that's,ep002
1083,great love this size of the room you can,ep002
1086,look out towards the golf course what is,ep002
1089,that looks like a golf ball has been,ep002
1092,through here I'm not buying it,ep002
1095,now in here you have your master walk-in,ep002
1098,closet oh no Sophia this is not it this,ep002
1101,is not enough for a small closet you can,ep002
1104,actually knock out that closet and,ep002
1107,extend it oh really we do have room in,ep002
1110,the budget takes it in my closet well I,ep002
1113,do like the door,ep002
1116,sinks here this is subpar so far yes,ep002
1119,well it doesn't have the tub that I'm,ep002
1122,looking for,ep002
1125,yeah very dated we would have to do some,ep002
1128,updates,ep002
1131,yeah I'm grading here yeah,ep002
1134,[Music],ep002
1137,I like that is a ranch home that is on a,ep002
1140,golf course and that the kitchen was,ep002
1143,really nice I really did I like some of,ep002
1146,the updating and made it feel like new,ep002
1149,construction there is a little updating,ep002
1152,to do in the home the master bathroom,ep002
1155,was just atrocious the closet and no,ep002
1158,bueno for me and no matter what both of,ep002
1161,you say I know that was a golf ball that,ep002
1164,was through that window allegedly,ep002
1167,allegedly okay after seeing several,ep002
1170,options it won't be an easy decision for,ep002
1173,Charlie and Lulu their choice may come,ep002
1176,down to style floor plan and golf,ep002
1179,courses you guys ready to make our offer,ep002
1182,a house or what did you think about them,ep002
1185,[Music],ep002
1188,Lulu and Charlie have seen how much,ep002
1191,"house 350,000 dollars will get them in",ep002
1194,the Coconut Creek area now it's time to,ep002
1197,decide so what did you think of the new,ep002
1200,construction that one was listed at,ep002
1203,three hundred and thirty-four thousand,ep002
1206,dollars it was a Mediterranean feel that,ep002
1209,I was you know looking for I immediately,ep002
1212,fell in love with the layout of the home,ep002
1215,a walk-in closet was phenomenal it,ep002
1218,didn't have much room for Chico in the,ep002
1221,backyard but besides that it was it was,ep002
1224,great I don't want a two-story home and,ep002
1227,"if I'm gonna pay 300 over $300,000 per",ep002
1230,home I rather be on the conference the,ep002
1233,Golf Course is really only a mile down,ep002
1236,the street well how about the,ep002
1239,contemporary but still a ranch-style,ep002
1242,that was listed for 349 thousand it was,ep002
1245,just the eyesore for me when I first,ep002
1248,walked up but as soon as he walked in,ep002
1251,the house though it was so spacious but,ep002
1254,what I really loved about the home was,ep002
1257,the master suite the separate closets,ep002
1260,the separate bathrooms I mean come on I,ep002
1263,like that it was a single-story home,ep002
1266,it had a porch in the backyard there led,ep002
1269,right out to the golf course just a,ep002
1272,little bit overpriced though and there's,ep002
1275,gonna be a lot of updating in at home I,ep002
1278,can definitely work on that to get it to,ep002
1281,where you guys want it to be so what'd,ep002
1284,you guys think about the updated ranch,ep002
1287,for three hundred and five thousand I,ep002
1290,didn't like the exterior and as soon as,ep002
